,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls,1,1,1,1,1
2017/1/17,2,3,5,3,3,-0.002334453,0.000264935,-0.001683253,0.005318706,0.00832046,0.00208167,0.008427786,0.00623879,-0.000107326,-0.000107326,0.987359144,0.99921445,0.984390928,0.998981629,0.991363832
2017/1/18,2,3,5,3,3,-0.004249632,-0.000720769,-0.005299444,-0.007526552,0.000574648,0.003911182,-0.002216351,-0.003336534,0.002790999,0.002790999,0.983163231,0.998494247,0.979174203,0.991462742,0.991933517
2017/1/19,2,3,5,3,3,-0.001132896,-0.00053423,0.001055434,-0.001793925,-0.009264889,-0.003018533,-0.004104743,-0.006246355,-0.005160146,-0.005160146,0.982049409,0.997960821,0.980207657,0.989684132,0.982743363
2017/1/20,2,3,5,3,3,0.005849513,0.004928791,0.00490853,0.005418248,0.007947683,0.007689327,0.012958992,0.000258356,-0.005011308,-0.005011308,0.987793919,1.002879561,0.985019036,0.995046486,0.990553897
2017/1/23,2,3,5,3,3,-0.000470546,-0.002246417,0.000464154,0.000714267,0.004993088,0.002739285,0.008195034,0.002253803,-0.003201946,-0.003201946,0.987329117,1.000626675,0.985476237,0.995757215,0.99549982
2017/1/24,2,3,5,3,3,-0.002905091,-0.002185446,-0.002382479,0.002644161,-0.007562705,0.000109985,-0.001119541,-0.007672691,-0.006443164,-0.006443164,0.984460836,0.998439859,0.983128361,0.998390157,0.987971148
2017/1/25,2,3,5,3,3,-0.003406138,0.003627219,0.00105933,0.001472581,0.002649152,0.003403231,0.00232107,-0.000754079,0.000328082,0.000328082,0.981107626,1.00206142,0.984169818,0.999860368,0.990588434
2017/1/26,2,4,4,3,3,0.002409008,0.002719121,0.001524411,0.00076996,0.004176115,0.003572381,0.007142892,0.000603734,-0.002966777,-0.002966777,0.983471122,1.004786146,0.985670098,1.00063022,0.994725245
2017/2/3,2,4,4,3,3,-0.000911605,-0.00420411,-0.00761281,-0.002162938,-0.01188482,-0.006927473,-0.002670433,-0.004957347,-0.009214387,-0.009214387,0.982574585,1.000561915,0.978166379,0.998465919,0.982903115
2017/2/6,2,4,4,3,3,0.000881269,0.004143056,6.14E-05,-0.001575254,-0.002775809,0.002591775,0.008403294,-0.005367584,-0.011179103,-0.011179103,0.983440497,1.004707299,0.978226438,0.996893082,0.980174763
2017/2/7,2,4,4,3,3,-0.001093616,-0.003338082,-0.000354726,0.002499396,0.000338107,-0.002232295,-0.000530415,0.002570403,0.000868522,0.000868522,0.982364991,1.001353503,0.977879436,0.999384712,0.980506167
2017/2/8,2,4,4,3,3,-0.001494792,0.002015564,0.000443723,0.000186358,0.002497144,0.005232226,0.00570179,-0.002735082,-0.003204646,-0.003204646,0.98089656,1.003371796,0.978313343,0.999570955,0.982954632
2017/2/9,1,4,3,4,4,-0.00142288,0.001989946,0.002672708,0.002833381,0.004944616,0.003842414,0.006290928,0.001102202,-0.001346312,-0.001346312,0.979500862,1.005368451,0.980928089,1.00240312,0.987814966
2017/2/10,1,4,3,4,4,0.002754821,0.003651304,0.00123991,0.002414362,0.008581524,0.00506435,0.000936634,0.003517174,0.00764489,0.00764489,0.982199212,1.009039358,0.982144351,1.004823284,0.996291923
