,num_1,num_2,num_3,num_4,num_5,score_1,score_2,score_3,score_4,score_5,000300.SH,000905.SH,excess_300,excess_500,ls
2017-01-23,3.0,3.0,3.0,3.0,3.0,0.0037726001067353763,-5.4671149227969424e-05,-0.0004582790350170136,-0.001583401100993864,0.000548583505076398,0.0027392850436229743,0.008195034302515447,-0.0021907015385465765,-0.007646450797439049,-0.007646450797439049
2017-01-24,3.0,3.0,3.0,3.0,3.0,-0.0020425379867345197,0.0003178563194031018,-0.0013055612524467777,-0.0017822295608633798,-0.004270966642866339,0.00010998549380514255,-0.0011195414254629998,-0.004380952136671482,-0.0031514252174033395,-0.0031514252174033395
2017-01-25,3.0,3.0,3.0,3.0,3.0,-0.0006448426034988779,0.0021904487881966306,0.0005937871116944807,-0.0004584803664149373,0.0035753719020895263,0.0034032308401077405,0.0023210699954259173,0.0001721410619817858,0.001254301906663609,0.001254301906663609
2017-01-26,3.0,3.0,3.0,3.0,3.0,0.003675238068153286,0.000799445203585473,0.001123985426418006,0.0033786177121633005,0.002731959963282682,0.0035723806984804263,0.0071428918193336965,-0.0008404207351977444,-0.004410931856051015,-0.004410931856051015
2017-02-03,3.0,3.0,3.0,3.0,3.0,-0.009942108199169703,-0.0035769802465607605,-0.006584488417151053,-0.004265509607422631,-0.0035972443717363634,-0.00692747257936932,-0.002670432908988385,0.003330228207632957,-0.0009268114627479784,-0.0009268114627479784
2017-02-06,3.0,3.0,3.0,3.0,3.0,0.0002452393231872072,-0.003719203964321423,0.001148714323583988,0.001323823658762676,0.004551209491336102,0.0025917746820469656,0.008403293652903265,0.001959434809289136,-0.0038520841615671637,-0.0038520841615671637
2017-02-07,3.0,3.0,3.0,3.0,3.0,-0.0002307436454075753,0.0019147468685344706,-0.0001520855176816438,-0.0017378253537286834,-0.00376291088003422,-0.0022322950542659203,-0.0005304149858209595,-0.0015306158257682996,-0.0032324958942132605,-0.0032324958942132605
2017-02-08,3.0,3.0,3.0,3.0,3.0,0.0014012419084784935,0.00011653312749793088,0.0003940956976038468,-0.00010702665356158525,0.0017873602084749567,0.005232226474293444,0.0057017901415137295,-0.0034448662658184874,-0.003914429933038773,-0.003914429933038773
2017-02-09,3.0,3.0,3.0,3.0,3.0,0.004434370132244384,0.0033944049455754133,0.0030638426219910344,0.0022347589124649403,-0.001004385022672934,0.003842413745200668,0.0062909275859877045,-0.004846798767873602,-0.007295312608660638,-0.007295312608660638
2017-02-10,3.0,3.0,3.0,3.0,3.0,0.004635437474233228,0.004863482016002507,0.0021590431485611163,0.003458041244113567,0.001260122113443766,0.005064349628565168,0.0009366342451169185,-0.003804227515121402,0.0003234878683268474,0.0003234878683268474
2017-02-13,3.0,3.0,3.0,3.0,3.0,-0.0013843264278668626,0.0032675897247343615,0.003329591765266704,0.0015535853371506647,0.00083435466023285,0.0066764513738140074,0.005134832754994045,-0.0058420967135811575,-0.004300478094761195,-0.004300478094761195
2017-02-14,3.0,3.0,3.0,3.0,3.0,-0.002140214993847607,-0.0004617282786680832,0.00245555261688557,0.00023041802356974872,0.0006491375417310893,-0.0001396859394461325,0.0008226511660767155,0.0007888234811772218,-0.00017351362434562623,-0.00017351362434562623
2017-02-15,3.0,3.0,3.0,3.0,3.0,-0.0031480112780925733,-0.002398940476694829,-0.003959491559316149,-0.0023680547287321012,0.00204787949081268,-0.004100937190756215,-0.009912327898991324,0.006148816681568895,0.011960207389804004,0.011960207389804004
